771180,2575325.3,-2.693
771176,2575327.2,-2.495
771174.4,2575328,-2.4
771172,2575329.1,-2.257
771168,2575331.1,-1.959
771166.1,2575332,-1.838
771164,2575333,-1.717
771160,2575335,-1.596
771158.2,2575335.9,-1.57
771334.2,2575229.3,7.023
771332,2575230.2,6.937
771328,2575231.9,6.827
771327.8,2575232,5.909
771324,2575233.6,5.737
771320,2575235.3,3.143
771318.3,2575236,3.026
771316,2575237,1.468
771312,2575238.7,0.927
771308.8,2575240,0.242
771308,2575240.4,-1.17
771304,2575242,-2.16
771300,2575243.7,-6.363
771299.3,2575244,-6.567
771296,2575245.4,-7.801
771292,2575247.1,-9.938
771289.9,2575248,-10.99
771288,2575248.8,-11.878
771284,2575250.5,-13.397
771280.4,2575252,-14.4
771280,2575252.2,-14.491
771276,2575253.8,-15.319
771272,2575255.5,-15.74
771270.9,2575256,-15.807
771268,2575257.2,-15.917
771264,2575258.9,-15.884
771261.4,2575260,-15.706
771260,2575260.6,-15.599
771256,2575262.3,-15.068
771252,2575264,-14.338
771251.9,2575264,-14.32
771248,2575265.6,-13.501
771244,2575267.3,-12.562
771242.4,2575268,-12.24
771240,2575269,-11.772
771236,2575270.7,-11.07
771232.9,2575272,-10.603
771232,2575272.4,-10.48
771228,2575274.1,-9.896
771224,2575275.8,-9.347
771223.4,2575276,-9.256
771220,2575277.4,-8.709
771216,2575279.1,-8.06
771213.9,2575280,-7.724
771212,2575280.8,-7.401
771208,2575282.5,-6.75
771204.5,2575284,-6.213
771204,2575284.2,-6.143
771200,2575285.9,-5.558
771196,2575287.6,-5.028
771195,2575288,-4.909
771192,2575289.2,-4.585
771188,2575290.9,-4.206
771185.5,2575292,-3.999
771184,2575292.6,-3.881
771180,2575294.3,-3.619
771176,2575296,-3.388
771176,2575296,-3.387
771172,2575297.7,-3.165
771168,2575299.4,-2.9
771166.5,2575300,-2.798
771164,2575301.1,-2.633
771160,2575302.7,-2.368
771157,2575304,-2.183
771156,2575304.4,-2.124
771152,2575306.1,-1.9
771148,2575307.8,-1.607
771147.5,2575308,-1.578
771144,2575309.5,-1.405
771141.8,2575310.4,-1.36
771336.7,2575206.3,7.021
771336,2575206.6,6.435
771333,2575208,5.836
771332,2575208.4,5.854
771328,2575210.2,3.315
771324.1,2575212,3.272
771324,2575212,1.688
771320,2575213.8,1.584
771316,2575215.6,-0.132
771315.2,2575216,-0.346
