Northing,Easting,Date,Time,Depth,Sec- no,,Distance,WL,RL
2646959.73,715599.06,22-11-2024,0.646362847,11.98,8,-9999,-9999,6.96,-5.02
2646958.77,715598.55,22-11-2024,0.646372106,12,8,-9999,-9999,6.96,-5.04
2646957.78,715598.06,22-11-2024,0.646383681,12.07,8,-9999,-9999,6.96,-5.11
2646956.7,715597.61,22-11-2024,0.64639537,12.14,8,-9999,-9999,6.96,-5.18
2646955.57,715597.11,22-11-2024,0.64640706,12.18,8,-9999,-9999,6.96,-5.22
2646954.3,715596.57,22-11-2024,0.646420023,12.19,8,-9999,-9999,6.96,-5.23
2646952.96,715596.02,22-11-2024,0.646429977,12.19,8,-9999,-9999,6.96,-5.23
2646951.46,715595.41,22-11-2024,0.646441667,12.16,8,-9999,-9999,6.96,-5.2
2646949.82,715594.72,22-11-2024,0.646452662,12.13,8,-9999,-9999,6.96,-5.17
2646948.07,715593.97,22-11-2024,0.646464352,12.08,8,-9999,-9999,6.96,-5.12
2646946.21,715593.24,22-11-2024,0.646477662,12.03,8,-9999,-9999,6.96,-5.07
2646944.26,715592.48,22-11-2024,0.646487963,11.97,8,-9999,-9999,6.96,-5.01
2646942.23,715591.69,22-11-2024,0.646499537,11.89,8,-9999,-9999,6.96,-4.93
2646940.13,715590.86,22-11-2024,0.646510648,11.8,8,-9999,-9999,6.96,-4.84
2646937.95,715590,22-11-2024,0.646522106,11.7,8,-9999,-9999,6.96,-4.74
2646935.72,715589.11,22-11-2024,0.646535532,11.59,8,-9999,-9999,6.96,-4.63
2646933.44,715588.2,22-11-2024,0.646545949,11.51,8,-9999,-9999,6.96,-4.55
2646931.12,715587.26,22-11-2024,0.646556829,11.44,8,-9999,-9999,6.96,-4.48
2646928.77,715586.26,22-11-2024,0.646568403,11.4,8,-9999,-9999,6.96,-4.44
2646926.4,715585.24,22-11-2024,0.646580556,11.36,8,-9999,-9999,6.96,-4.4
2646924.01,715584.16,22-11-2024,0.646593981,11.28,8,-9999,-9999,6.96,-4.32
2646921.59,715583.03,22-11-2024,0.646603472,11.21,8,-9999,-9999,6.96,-4.25
2646919.15,715581.86,22-11-2024,0.646614699,11.24,8,-9999,-9999,6.96,-4.28
2646916.68,715580.65,22-11-2024,0.646626736,11.24,8,-9999,-9999,6.96,-4.28
2646914.23,715579.4,22-11-2024,0.646638426,11.26,8,-9999,-9999,6.96,-4.3
2646911.78,715578.16,22-11-2024,0.646651852,11.25,8,-9999,-9999,6.96,-4.29
2646909.38,715576.96,22-11-2024,0.646661343,11.26,8,-9999,-9999,6.96,-4.3
2646907.02,715575.8,22-11-2024,0.646673264,11.25,8,-9999,-9999,6.96,-4.29
2646904.74,715574.74,22-11-2024,0.646684606,11.24,8,-9999,-9999,6.96,-4.28
2646902.53,715573.75,22-11-2024,0.646696412,11.24,8,-9999,-9999,6.96,-4.28
2646900.39,715572.85,22-11-2024,0.646709838,11.23,8,-9999,-9999,6.96,-4.27
2646898.36,715572,22-11-2024,0.646719329,11.28,8,-9999,-9999,6.96,-4.32
2646896.4,715571.21,22-11-2024,0.646731366,11.3,8,-9999,-9999,6.96,-4.34
2646894.52,715570.42,22-11-2024,0.646743056,11.22,8,-9999,-9999,6.96,-4.26
2646892.7,715569.68,22-11-2024,0.646753935,11.15,8,-9999,-9999,6.96,-4.19
2646890.92,715568.95,22-11-2024,0.646767361,11.03,8,-9999,-9999,6.96,-4.07
2646889.18,715568.24,22-11-2024,0.646777083,10.9,8,-9999,-9999,6.96,-3.94
2646887.48,715567.55,22-11-2024,0.646788773,10.76,8,-9999,-9999,6.96,-3.8
2646885.83,715566.89,22-11-2024,0.646800463,10.65,8,-9999,-9999,6.96,-3.69
2646884.23,715566.23,22-11-2024,0.646811806,10.53,8,-9999,-9999,6.96,-3.57
2646882.66,715565.61,22-11-2024,0.646825463,10.41,8,-9999,-9999,6.96,-3.45
2646881.15,715564.98,22-11-2024,0.646834954,10.3,8,-9999,-9999,6.96,-3.34
2646879.67,715564.38,22-11-2024,0.646846759,10.19,8,-9999,-9999,6.96,-3.23
2646878.24,715563.77,22-11-2024,0.646858333,10.09,8,-9999,-9999,6.96,-3.13
2646876.84,715563.15,22-11-2024,0.646869792,10.01,8,-9999,-9999,6.96,-3.05
2646875.48,715562.55,22-11-2024,0.646883565,9.94,8,-9999,-9999,6.96,-2.98
2646874.15,715561.95,22-11-2024,0.646892824,9.91,8,-9999,-9999,6.96,-2.95
2646872.85,715561.38,22-11-2024,0.646904282,9.91,8,-9999,-9999,6.96,-2.95
2646871.58,715560.82,22-11-2024,0.646916088,9.93,8,-9999,-9999,6.96,-2.97
2646870.35,715560.31,22-11-2024,0.646927778,9.96,8,-9999,-9999,6.96,-3
2646869.16,715559.82,22-11-2024,0.646940509,10,8,-9999,-9999,6.96,-3.04
2646868.01,715559.37,22-11-2024,0.64695081,10.05,8,-9999,-9999,6.96,-3.09
2646866.9,715558.94,22-11-2024,0.6469625,10.11,8,-9999,-9999,6.96,-3.15
2646865.82,715558.54,22-11-2024,0.646973727,10.15,8,-9999,-9999,6.96,-3.19
2646864.77,715558.16,22-11-2024,0.646985764,10.18,8,-9999,-9999,6.96,-3.22
2646863.76,715557.82,22-11-2024,0.646999074,10.19,8,-9999,-9999,6.96,-3.23
2646862.77,715557.48,22-11-2024,0.647008681,10.18,8,-9999,-9999,6.96,-3.22
2646861.81,715557.19,22-11-2024,0.64702037,10.14,8,-9999,-9999,6.96,-3.18
2646860.88,715556.91,22-11-2024,0.647031944,9.99,8,-9999,-9999,6.96,-3.03
2646859.98,715556.68,22-11-2024,0.64704375,9.82,8,-9999,-9999,6.96,-2.86
2646859.1,715556.48,22-11-2024,0.647056829,9.59,8,-9999,-9999,6.96,-2.63
2646858.24,715556.3,22-11-2024,0.647066898,9.28,8,-9999,-9999,6.96,-2.32
2646857.42,715556.17,22-11-2024,0.647078125,8.89,8,-9999,-9999,6.96,-1.93
2646856.64,715556.04,22-11-2024,0.647090046,8.47,8,-9999,-9999,6.96,-1.51
2646855.9,715555.94,22-11-2024,0.64710162,8.28,8,-9999,-9999,6.96,-1.32
2646855.17,715555.84,22-11-2024,0.647114583,8.06,8,-9999,-9999,6.96,-1.1
2646854.48,715555.77,22-11-2024,0.647124769,7.81,8,-9999,-9999,6.96,-0.85
2646853.81,715555.73,22-11-2024,0.647136458,7.52,8,-9999,-9999,6.96,-0.56
2646853.16,715555.7,22-11-2024,0.647147917,7.18,8,-9999,-9999,6.96,-0.22
2646971.62,715599.42,22-11-2024,0.648120139,13.17,9,-9999,-9999,6.96,-6.21
2646971.84,715599.3,22-11-2024,0.648132292,13.18,9,-9999,-9999,6.96,-6.22
2646971.86,715599.28,22-11-2024,0.648143171,13.21,9,-9999,-9999,6.96,-6.25
2646972.04,715599.17,22-11-2024,0.648156019,13.21,9,-9999,-9999,6.96,-6.25
2646972.02,715599.17,22-11-2024,0.648166204,13.21,9,-9999,-9999,6.96,-6.25
2646972.11,715599.05,22-11-2024,0.648178009,13.21,9,-9999,-9999,6.96,-6.25
2646972.02,715599.03,22-11-2024,0.648188889,13.22,9,-9999,-9999,6.96,-6.26
2646972.06,715598.92,22-11-2024,0.648200694,13.21,9,-9999,-9999,6.96,-6.25
2646971.93,715598.84,22-11-2024,0.648214352,13.22,9,-9999,-9999,6.96,-6.26
2646971.82,715598.72,22-11-2024,0.648223843,13.23,9,-9999,-9999,6.96,-6.27
2646971.68,715598.64,22-11-2024,0.648235532,13.22,9,-9999,-9999,6.96,-6.26
2646971.46,715598.48,22-11-2024,0.648247222,13.2,9,-9999,-9999,6.96,-6.24
2646971.15,715598.24,22-11-2024,0.648258565,13.17,9,-9999,-9999,6.96,-6.21
2646970.69,715598.01,22-11-2024,0.648271412,13.13,9,-9999,-9999,6.96,-6.17
2646970.12,715597.73,22-11-2024,0.648281829,13.08,9,-9999,-9999,6.96,-6.12
2646969.53,715597.37,22-11-2024,0.648293287,13.06,9,-9999,-9999,6.96,-6.1
2646968.77,715596.97,22-11-2024,0.648305324,13.02,9,-9999,-9999,6.96,-6.06
2646967.97,715596.55,22-11-2024,0.648316435,13.01,9,-9999,-9999,6.96,-6.05
2646967.1,715596.13,22-11-2024,0.648329861,12.99,9,-9999,-9999,6.96,-6.03
2646966.12,715595.66,22-11-2024,0.648339931,12.94,9,-9999,-9999,6.96,-5.98
2646965.03,715595.1,22-11-2024,0.648351389,12.9,9,-9999,-9999,6.96,-5.94
2646963.82,715594.5,22-11-2024,0.648363194,12.86,9,-9999,-9999,6.96,-5.9
2646962.54,715593.82,22-11-2024,0.648374653,12.84,9,-9999,-9999,6.96,-5.88
2646961.18,715593.08,22-11-2024,0.648387847,12.82,9,-9999,-9999,6.96,-5.86
2646959.74,715592.24,22-11-2024,0.648398264,12.81,9,-9999,-9999,6.96,-5.85
2646958.19,715591.28,22-11-2024,0.648408912,12.8,9,-9999,-9999,6.96,-5.84
2646956.63,715590.25,22-11-2024,0.648420602,12.78,9,-9999,-9999,6.96,-5.82
2646955,715589.22,22-11-2024,0.648432407,12.75,9,-9999,-9999,6.96,-5.79
2646953.37,715588.17,22-11-2024,0.648445718,12.7,9,-9999,-9999,6.96,-5.74
2646951.73,715587.12,22-11-2024,0.648455324,12.64,9,-9999,-9999,6.96,-5.68
2646950.09,715586.11,22-11-2024,0.648466898,12.61,9,-9999,-9999,6.96,-5.65
2646948.39,715585.16,22-11-2024,0.648478356,12.57,9,-9999,-9999,6.96,-5.61
2646946.69,715584.21,22-11-2024,0.648489815,12.53,9,-9999,-9999,6.96,-5.57
2646944.92,715583.33,22-11-2024,0.648503588,12.48,9,-9999,-9999,6.96,-5.52
2646943.08,715582.5,22-11-2024,0.648512963,12.41,9,-9999,-9999,6.96,-5.45
2646941.18,715581.7,22-11-2024,0.648525,12.35,9,-9999,-9999,6.96,-5.39
2646939.26,715580.94,22-11-2024,0.648536343,12.27,9,-9999,-9999,6.96,-5.31
2646937.34,715580.2,22-11-2024,0.648547917,12.18,9,-9999,-9999,6.96,-5.22
2646935.42,715579.47,22-11-2024,0.648561227,12.1,9,-9999,-9999,6.96,-5.14
2646933.5,715578.73,22-11-2024,0.648571181,12.01,9,-9999,-9999,6.96,-5.05
2646931.56,715577.97,22-11-2024,0.648582639,11.9,9,-9999,-9999,6.96,-4.94
2646929.59,715577.19,22-11-2024,0.648593981,11.81,9,-9999,-9999,6.96,-4.85
2646927.62,715576.37,22-11-2024,0.648605903,11.78,9,-9999,-9999,6.96,-4.82
2646925.64,715575.55,22-11-2024,0.648618981,11.78,9,-9999,-9999,6.96,-4.82
2646923.65,715574.7,22-11-2024,0.648628935,11.83,9,-9999,-9999,6.96,-4.87
2646921.64,715573.81,22-11-2024,0.648640394,11.87,9,-9999,-9999,6.96,-4.91
2646919.66,715572.92,22-11-2024,0.648652199,11.9,9,-9999,-9999,6.96,-4.94
2646917.69,715571.96,22-11-2024,0.648663889,11.95,9,-9999,-9999,6.96,-4.99
2646915.77,715571.03,22-11-2024,0.648677199,12.01,9,-9999,-9999,6.96,-5.05
2646913.91,715570.09,22-11-2024,0.648687269,12.06,9,-9999,-9999,6.96,-5.1
2646912.11,715569.14,22-11-2024,0.648698727,12.13,9,-9999,-9999,6.96,-5.17
2646910.34,715568.17,22-11-2024,0.648710301,12.2,9,-9999,-9999,6.96,-5.24
2646908.6,715567.23,22-11-2024,0.648722454,12.26,9,-9999,-9999,6.96,-5.3
2646906.87,715566.35,22-11-2024,0.648734954,12.27,9,-9999,-9999,6.96,-5.31
2646905.2,715565.5,22-11-2024,0.648745486,12.24,9,-9999,-9999,6.96,-5.28
2646903.54,715564.68,22-11-2024,0.648756944,12.19,9,-9999,-9999,6.96,-5.23
2646901.91,715563.88,22-11-2024,0.648768287,12.14,9,-9999,-9999,6.96,-5.18
2646900.32,715563.11,22-11-2024,0.648779745,12.09,9,-9999,-9999,6.96,-5.13
2646898.77,715562.36,22-11-2024,0.648792824,12.04,9,-9999,-9999,6.96,-5.08
2646897.24,715561.63,22-11-2024,0.648802546,11.99,9,-9999,-9999,6.96,-5.03
2646895.74,715560.91,22-11-2024,0.648814815,11.95,9,-9999,-9999,6.96,-4.99
2646894.27,715560.22,22-11-2024,0.648825926,11.92,9,-9999,-9999,6.96,-4.96
2646892.84,715559.52,22-11-2024,0.648837037,11.89,9,-9999,-9999,6.96,-4.93
2646891.43,715558.85,22-11-2024,0.648850579,11.86,9,-9999,-9999,6.96,-4.9
2646890.05,715558.18,22-11-2024,0.648860532,11.77,9,-9999,-9999,6.96,-4.81
2646888.68,715557.54,22-11-2024,0.648871991,11.67,9,-9999,-9999,6.96,-4.71
2646887.34,715556.91,22-11-2024,0.648883796,11.56,9,-9999,-9999,6.96,-4.6
2646886.02,715556.29,22-11-2024,0.648895023,11.46,9,-9999,-9999,6.96,-4.5
2646884.75,715555.69,22-11-2024,0.648908912,11.37,9,-9999,-9999,6.96,-4.41
2646883.51,715555.1,22-11-2024,0.648918403,11.29,9,-9999,-9999,6.96,-4.33
2646882.3,715554.53,22-11-2024,0.64892963,11.2,9,-9999,-9999,6.96,-4.24
2646881.11,715553.95,22-11-2024,0.648941898,11.11,9,-9999,-9999,6.96,-4.15
2646879.94,715553.39,22-11-2024,0.648953241,11.01,9,-9999,-9999,6.96,-4.05
2646878.8,715552.83,22-11-2024,0.648966551,10.93,9,-9999,-9999,6.96,-3.97
2646877.66,715552.29,22-11-2024,0.648976157,10.85,9,-9999,-9999,6.96,-3.89
2646876.55,715551.78,22-11-2024,0.648987847,10.84,9,-9999,-9999,6.96,-3.88
2646875.46,715551.31,22-11-2024,0.648999306,10.76,9,-9999,-9999,6.96,-3.8
2646874.42,715550.87,22-11-2024,0.649010995,10.66,9,-9999,-9999,6.96,-3.7
2646873.43,715550.45,22-11-2024,0.649024537,10.55,9,-9999,-9999,6.96,-3.59
2646872.44,715550.05,22-11-2024,0.649033912,10.43,9,-9999,-9999,6.96,-3.47
2646871.46,715549.67,22-11-2024,0.649045833,10.28,9,-9999,-9999,6.96,-3.32
2646870.51,715549.32,22-11-2024,0.649057407,10.08,9,-9999,-9999,6.96,-3.12
2646869.58,715549,22-11-2024,0.649068866,9.87,9,-9999,-9999,6.96,-2.91
2646868.67,715548.71,22-11-2024,0.649081597,9.59,9,-9999,-9999,6.96,-2.63
2646867.79,715548.45,22-11-2024,0.649091667,9.25,9,-9999,-9999,6.96,-2.29
2646866.99,715548.25,22-11-2024,0.649103472,8.93,9,-9999,-9999,6.96,-1.97
2646866.16,715548.07,22-11-2024,0.649115278,8.56,9,-9999,-9999,6.96,-1.6
2646865.37,715547.93,22-11-2024,0.64912662,8.23,9,-9999,-9999,6.96,-1.27
2646864.61,715547.82,22-11-2024,0.649139815,7.84,9,-9999,-9999,6.96,-0.88
2646863.88,715547.73,22-11-2024,0.64915,7.45,9,-9999,-9999,6.96,-0.49
2646863.22,715547.66,22-11-2024,0.64916169,6.93,9,-9999,-9999,6.96,0.03
2646862.6,715547.58,22-11-2024,0.64917338,6.56,9,-9999,-9999,6.96,0.4
2646862.03,715547.51,22-11-2024,0.649184954,6.16,9,-9999,-9999,6.96,0.8
2646861.46,715547.43,22-11-2024,0.649197685,5.73,9,-9999,-9999,6.96,1.23
2646860.9,715547.39,22-11-2024,0.649207755,5.53,9,-9999,-9999,6.96,1.43
2646860.34,715547.35,22-11-2024,0.649219329,5.34,9,-9999,-9999,6.96,1.62
2646859.82,715547.37,22-11-2024,0.649231597,5.11,9,-9999,-9999,6.96,1.85
2646859.38,715547.42,22-11-2024,0.649242593,4.86,9,-9999,-9999,6.96,2.1
2646858.95,715547.56,22-11-2024,0.649255787,4.59,9,-9999,-9999,6.96,2.37
2646979.53,715590.32,22-11-2024,0.650284259,12.8,10,-9999,-9999,6.96,-5.84
2646978.89,715589.58,22-11-2024,0.650297106,12.8,10,-9999,-9999,6.96,-5.84
2646978.2,715588.92,22-11-2024,0.65030706,12.87,10,-9999,-9999,6.96,-5.91
2646977.45,715588.32,22-11-2024,0.650319097,12.99,10,-9999,-9999,6.96,-6.03
2646976.64,715587.78,22-11-2024,0.650330671,13.11,10,-9999,-9999,6.96,-6.15
2646975.75,715587.3,22-11-2024,0.650342245,13.2,10,-9999,-9999,6.96,-6.24
2646974.82,715586.87,22-11-2024,0.650355093,13.29,10,-9999,-9999,6.96,-6.33
2646973.84,715586.45,22-11-2024,0.650365278,13.41,10,-9999,-9999,6.96,-6.45
2646972.77,715586.01,22-11-2024,0.650377083,13.46,10,-9999,-9999,6.96,-6.5
2646971.62,715585.54,22-11-2024,0.650388426,13.51,10,-9999,-9999,6.96,-6.55
2646970.37,715585.02,22-11-2024,0.650400116,13.61,10,-9999,-9999,6.96,-6.65
2646969.01,715584.44,22-11-2024,0.650413426,13.64,10,-9999,-9999,6.96,-6.68
2646967.58,715583.78,22-11-2024,0.650423264,13.64,10,-9999,-9999,6.96,-6.68
2646966.09,715583.04,22-11-2024,0.650434954,13.59,10,-9999,-9999,6.96,-6.63
2646964.53,715582.28,22-11-2024,0.650446644,13.47,10,-9999,-9999,6.96,-6.51
2646962.9,715581.47,22-11-2024,0.650457523,13.29,10,-9999,-9999,6.96,-6.33
2646961.22,715580.58,22-11-2024,0.650471644,13.12,10,-9999,-9999,6.96,-6.16
2646959.49,715579.63,22-11-2024,0.650480903,12.96,10,-9999,-9999,6.96,-6
2646957.68,715578.7,22-11-2024,0.65049213,12.78,10,-9999,-9999,6.96,-5.82
2646955.84,715577.75,22-11-2024,0.650503704,12.68,10,-9999,-9999,6.96,-5.72
2646953.93,715576.8,22-11-2024,0.650515509,12.57,10,-9999,-9999,6.96,-5.61
2646951.99,715575.83,22-11-2024,0.650528935,12.43,10,-9999,-9999,6.96,-5.47
2646949.98,715574.91,22-11-2024,0.650539005,12.49,10,-9999,-9999,6.96,-5.53
2646947.95,715573.96,22-11-2024,0.650550463,12.56,10,-9999,-9999,6.96,-5.6
2646945.87,715573.08,22-11-2024,0.650561806,12.53,10,-9999,-9999,6.96,-5.57
2646943.77,715572.22,22-11-2024,0.650573495,12.52,10,-9999,-9999,6.96,-5.56
2646941.66,715571.39,22-11-2024,0.650587384,12.55,10,-9999,-9999,6.96,-5.59
2646939.55,715570.56,22-11-2024,0.650596528,12.6,10,-9999,-9999,6.96,-5.64
2646937.42,715569.72,22-11-2024,0.650608218,12.69,10,-9999,-9999,6.96,-5.73
2646935.27,715568.84,22-11-2024,0.650619907,12.79,10,-9999,-9999,6.96,-5.83
2646933.09,715567.94,22-11-2024,0.650631134,12.9,10,-9999,-9999,6.96,-5.94
2646930.89,715567.05,22-11-2024,0.650644676,13.02,10,-9999,-9999,6.96,-6.06
2646928.67,715566.14,22-11-2024,0.650654745,13.09,10,-9999,-9999,6.96,-6.13
2646926.45,715565.19,22-11-2024,0.650665972,13.04,10,-9999,-9999,6.96,-6.08
2646924.27,715564.23,22-11-2024,0.650677778,13,10,-9999,-9999,6.96,-6.04
2646922.1,715563.32,22-11-2024,0.650689352,13.07,10,-9999,-9999,6.96,-6.11
2646920,715562.42,22-11-2024,0.650702662,13.14,10,-9999,-9999,6.96,-6.18
2646917.95,715561.5,22-11-2024,0.650712269,13.18,10,-9999,-9999,6.96,-6.22
2646915.98,715560.61,22-11-2024,0.650723958,13.2,10,-9999,-9999,6.96,-6.24
2646914.07,715559.74,22-11-2024,0.650735648,13.17,10,-9999,-9999,6.96,-6.21
2646912.25,715558.87,22-11-2024,0.650746991,13.14,10,-9999,-9999,6.96,-6.18
2646910.5,715557.98,22-11-2024,0.650760417,13.11,10,-9999,-9999,6.96,-6.15
2646908.78,715557.12,22-11-2024,0.650770139,13.08,10,-9999,-9999,6.96,-6.12
2646907.12,715556.26,22-11-2024,0.650781944,13.05,10,-9999,-9999,6.96,-6.09
2646905.5,715555.43,22-11-2024,0.65079375,13.02,10,-9999,-9999,6.96,-6.06
2646903.95,715554.6,22-11-2024,0.650805093,12.99,10,-9999,-9999,6.96,-6.03
2646902.42,715553.81,22-11-2024,0.650818519,12.96,10,-9999,-9999,6.96,-6
2646900.94,715553.02,22-11-2024,0.650828241,12.94,10,-9999,-9999,6.96,-5.98
2646899.48,715552.24,22-11-2024,0.650839931,12.93,10,-9999,-9999,6.96,-5.97
2646898.07,715551.44,22-11-2024,0.65085162,12.93,10,-9999,-9999,6.96,-5.97
2646896.69,715550.7,22-11-2024,0.65086331,12.91,10,-9999,-9999,6.96,-5.95
2646895.32,715550.01,22-11-2024,0.650876389,12.88,10,-9999,-9999,6.96,-5.92
2646893.99,715549.29,22-11-2024,0.650886806,12.82,10,-9999,-9999,6.96,-5.86
2646892.69,715548.61,22-11-2024,0.650897569,12.71,10,-9999,-9999,6.96,-5.75
2646891.43,715547.95,22-11-2024,0.650908796,12.59,10,-9999,-9999,6.96,-5.63
2646890.19,715547.29,22-11-2024,0.650920486,12.46,10,-9999,-9999,6.96,-5.5
2646888.97,715546.65,22-11-2024,0.650934144,12.32,10,-9999,-9999,6.96,-5.36
2646887.77,715546.05,22-11-2024,0.65094375,12.19,10,-9999,-9999,6.96,-5.23
2646886.58,715545.49,22-11-2024,0.65095544,12.05,10,-9999,-9999,6.96,-5.09
2646885.41,715544.95,22-11-2024,0.650967014,11.88,10,-9999,-9999,6.96,-4.92
2646884.25,715544.41,22-11-2024,0.650978241,11.7,10,-9999,-9999,6.96,-4.74
2646883.12,715543.93,22-11-2024,0.650991898,11.49,10,-9999,-9999,6.96,-4.53
2646882,715543.47,22-11-2024,0.651001968,11.29,10,-9999,-9999,6.96,-4.33
2646880.91,715543.04,22-11-2024,0.651012963,11.06,10,-9999,-9999,6.96,-4.1
2646879.85,715542.66,22-11-2024,0.651024884,10.87,10,-9999,-9999,6.96,-3.91
2646878.8,715542.32,22-11-2024,0.651036574,10.67,10,-9999,-9999,6.96,-3.71
2646877.78,715542.02,22-11-2024,0.651049769,10.36,10,-9999,-9999,6.96,-3.4
2646876.8,715541.74,22-11-2024,0.651059722,9.99,10,-9999,-9999,6.96,-3.03
2646875.84,715541.51,22-11-2024,0.651071412,9.61,10,-9999,-9999,6.96,-2.65
2646874.91,715541.29,22-11-2024,0.651082639,9.16,10,-9999,-9999,6.96,-2.2
2646874.02,715541.1,22-11-2024,0.651094097,8.69,10,-9999,-9999,6.96,-1.73
2646873.14,715540.91,22-11-2024,0.651107176,8.21,10,-9999,-9999,6.96,-1.25
2646872.28,715540.76,22-11-2024,0.651117593,7.65,10,-9999,-9999,6.96,-0.69
2646871.45,715540.64,22-11-2024,0.651128704,7.09,10,-9999,-9999,6.96,-0.13
2646870.65,715540.56,22-11-2024,0.651141088,6.56,10,-9999,-9999,6.96,0.4
2646869.87,715540.51,22-11-2024,0.651152315,5.98,10,-9999,-9999,6.96,0.98
2646869.12,715540.49,22-11-2024,0.651165509,5.64,10,-9999,-9999,6.96,1.32
2646868.41,715540.51,22-11-2024,0.651175579,5.38,10,-9999,-9999,6.96,1.58
2646867.76,715540.59,22-11-2024,0.651187153,5.13,10,-9999,-9999,6.96,1.83
2646867.15,715540.71,22-11-2024,0.651198958,4.84,10,-9999,-9999,6.96,2.12
2646866.58,715540.86,22-11-2024,0.65121088,4.58,10,-9999,-9999,6.96,2.38
2646983.52,715578.27,22-11-2024,0.652228588,13.57,11,-9999,-9999,6.96,-6.61
2646983.32,715578.23,22-11-2024,0.652240046,13.61,11,-9999,-9999,6.96,-6.65
2646983.03,715578.14,22-11-2024,0.65225162,13.63,11,-9999,-9999,6.96,-6.67
2646982.65,715578.07,22-11-2024,0.652264815,13.66,11,-9999,-9999,6.96,-6.7
2646982.27,715577.98,22-11-2024,0.652274884,13.69,11,-9999,-9999,6.96,-6.73
2646981.74,715577.87,22-11-2024,0.652286574,13.74,11,-9999,-9999,6.96,-6.78
2646981.13,715577.57,22-11-2024,0.652298264,13.77,11,-9999,-9999,6.96,-6.81
2646980.4,715577.29,22-11-2024,0.652309259,13.83,11,-9999,-9999,6.96,-6.87
2646979.5,715576.89,22-11-2024,0.652322917,13.8,11,-9999,-9999,6.96,-6.84
2646978.44,715576.33,22-11-2024,0.65233287,13.74,11,-9999,-9999,6.96,-6.78
2646977.2,715575.7,22-11-2024,0.65234456,13.68,11,-9999,-9999,6.96,-6.72
2646975.87,715574.97,22-11-2024,0.652355903,13.62,11,-9999,-9999,6.96,-6.66
2646974.46,715574.1,22-11-2024,0.652367824,13.56,11,-9999,-9999,6.96,-6.6
2646973,715573.12,22-11-2024,0.652380787,13.49,11,-9999,-9999,6.96,-6.53
2646971.43,715572.11,22-11-2024,0.652390625,13.44,11,-9999,-9999,6.96,-6.48
2646969.82,715571.07,22-11-2024,0.652401852,13.38,11,-9999,-9999,6.96,-6.42
2646968.17,715570.04,22-11-2024,0.65241412,13.34,11,-9999,-9999,6.96,-6.38
2646966.49,715569.18,22-11-2024,0.652425463,13.37,11,-9999,-9999,6.96,-6.41
2646964.79,715568.45,22-11-2024,0.652438773,13.47,11,-9999,-9999,6.96,-6.51
2646963.12,715567.74,22-11-2024,0.652448727,13.68,11,-9999,-9999,6.96,-6.72
2646961.5,715567.1,22-11-2024,0.652460185,13.86,11,-9999,-9999,6.96,-6.9
2646959.84,715566.52,22-11-2024,0.652472222,14.06,11,-9999,-9999,6.96,-7.1
2646958.05,715565.88,22-11-2024,0.652483681,14.3,11,-9999,-9999,6.96,-7.34
2646956.14,715565.17,22-11-2024,0.652496528,14.48,11,-9999,-9999,6.96,-7.52
2646954.17,715564.54,22-11-2024,0.652506944,14.58,11,-9999,-9999,6.96,-7.62
2646952.15,715563.93,22-11-2024,0.652517708,14.65,11,-9999,-9999,6.96,-7.69
2646950.07,715563.36,22-11-2024,0.652529282,14.71,11,-9999,-9999,6.96,-7.75
2646947.92,715562.76,22-11-2024,0.652540741,14.75,11,-9999,-9999,6.96,-7.79
2646945.74,715562.18,22-11-2024,0.652554514,14.78,11,-9999,-9999,6.96,-7.82
2646943.54,715561.59,22-11-2024,0.652564005,14.71,11,-9999,-9999,6.96,-7.75
2646941.34,715560.92,22-11-2024,0.652575579,14.63,11,-9999,-9999,6.96,-7.67
2646939.08,715560.16,22-11-2024,0.652587269,14.58,11,-9999,-9999,6.96,-7.62
2646936.82,715559.42,22-11-2024,0.65259919,14.51,11,-9999,-9999,6.96,-7.55
2646934.55,715558.64,22-11-2024,0.6526125,14.38,11,-9999,-9999,6.96,-7.42
2646932.32,715557.87,22-11-2024,0.652622569,14.31,11,-9999,-9999,6.96,-7.35
2646930.15,715557.12,22-11-2024,0.652633565,14.32,11,-9999,-9999,6.96,-7.36
2646928.05,715556.34,22-11-2024,0.652645139,14.33,11,-9999,-9999,6.96,-7.37
2646926,715555.51,22-11-2024,0.652656944,14.33,11,-9999,-9999,6.96,-7.37
2646924.01,715554.66,22-11-2024,0.652670255,14.3,11,-9999,-9999,6.96,-7.34
2646922.09,715553.8,22-11-2024,0.652680093,14.2,11,-9999,-9999,6.96,-7.24
2646920.24,715552.94,22-11-2024,0.652691435,14.11,11,-9999,-9999,6.96,-7.15
2646918.48,715552.07,22-11-2024,0.652703009,14.03,11,-9999,-9999,6.96,-7.07
2646916.79,715551.23,22-11-2024,0.652714815,13.93,11,-9999,-9999,6.96,-6.97
2646915.18,715550.41,22-11-2024,0.652728009,13.83,11,-9999,-9999,6.96,-6.87
2646913.63,715549.56,22-11-2024,0.652737731,13.74,11,-9999,-9999,6.96,-6.78
2646912.15,715548.71,22-11-2024,0.652749074,13.66,11,-9999,-9999,6.96,-6.7
2646910.71,715547.88,22-11-2024,0.652760995,13.57,11,-9999,-9999,6.96,-6.61
2646909.31,715547.02,22-11-2024,0.652772222,13.49,11,-9999,-9999,6.96,-6.53
2646907.9,715546.12,22-11-2024,0.652786111,13.43,11,-9999,-9999,6.96,-6.47
