2652061.97	710842.32	15-11-2024	46:14.0	11.54	-49.75	2		
2652059.46	710841.96	15-11-2024	46:15.0	11.45	-49.65	2		
2652056.98	710841.57	15-11-2024	46:16.1	11.35	-49.65	2		
2652054.52	710841.13	15-11-2024	46:17.0	11.25	-49.75	2		
2652049.65	710840.47	15-11-2024	46:19.0	11.15	-49.66	2		
2652052.06	710840.79	15-11-2024	46:18.0	11.13	-49.64	2		
2652047.3	710840.22	15-11-2024	46:20.0	11.14	-49.59	2		
2652045.03	710840.03	15-11-2024	46:21.1	11.16	-49.65	2		
2652042.79	710839.9	15-11-2024	46:22.0	11.17	-49.7	2		
2652040.59	710839.84	15-11-2024	46:23.0	11.19	-49.64	2		
2652038.42	710839.87	15-11-2024	46:24.0	11.12	-49.56	2		
2652036.27	710839.95	15-11-2024	46:25.0	11.04	-49.46	2		
2652034.16	710840.08	15-11-2024	46:26.1	11.03	-49.42	2		
2652032.08	710840.25	15-11-2024	46:27.0	11.03	-49.41	2		
2652030.01	710840.42	15-11-2024	46:28.0	11.03	-49.37	2		
2652027.99	710840.63	15-11-2024	46:29.0	11.03	-49.32	2		
2652025.99	710840.81	15-11-2024	46:30.1	10.95	-49.23	2		
2652024.01	710841.01	15-11-2024	46:31.1	10.88	-49.11	2		
2652022.05	710841.18	15-11-2024	46:32.0	10.79	-48.99	2		
2652020.11	710841.35	15-11-2024	46:33.0	10.7	-48.87	2		
2652018.18	710841.46	15-11-2024	46:34.0	10.67	-48.85	2		
2652016.28	710841.46	15-11-2024	46:35.0	10.68	-48.86	2		
2652014.38	710841.42	15-11-2024	46:36.2	10.7	-48.81	2		
2652012.58	710841.31	15-11-2024	46:37.0	10.71	-48.78	2		
2652010.82	710841.16	15-11-2024	46:38.0	10.72	-48.76	2		
2652009.08	710840.95	15-11-2024	46:39.0	10.73	-48.72	2		
2652007.41	710840.7	15-11-2024	46:40.0	10.72	-48.59	2		
2652005.81	710840.45	15-11-2024	46:41.1	10.69	-48.56	2		
2652004.29	710840.2	15-11-2024	46:42.0	10.62	-48.57	2		
2652002.79	710839.94	15-11-2024	46:43.0	10.54	-48.44	2		
2652001.28	710839.64	15-11-2024	46:44.0	10.41	-48.17	2		
2651999.87	710839.36	15-11-2024	46:45.0	10.25	-47.98	2		
2651998.49	710839.09	15-11-2024	46:46.1	10.1	-47.94	2		
2651997.12	710838.85	15-11-2024	46:47.0	9.93	-47.74	2		
2651995.76	710838.58	15-11-2024	46:48.0	9.73	-47.51	2		
2651994.45	710838.34	15-11-2024	46:49.0	9.43	-47.24	2		
2651993.18	710838.06	15-11-2024	46:50.0	8.98	-46.99	2		
2651991.96	710837.81	15-11-2024	46:51.1	8.53	-46.57	2		
2651990.76	710837.58	15-11-2024	46:52.0	8.09	-46.14	2		
2651989.62	710837.33	15-11-2024	46:53.0	7.66	-45.83	2		
2651988.55	710837.06	15-11-2024	46:54.0	7.24	-45.63	2		
2651987.53	710836.83	15-11-2024	46:55.0	6.84	-45.3	2		
2651986.55	710836.59	15-11-2024	46:56.1	6.47	-44.86	2		
2651985.61	710836.33	15-11-2024	46:57.0	6.05	-44.32	2		
2651984.75	710836.08	15-11-2024	46:58.0	5.64	-43.88	2		
2651983.95	710835.83	15-11-2024	46:59.0	5.24	-43.47	2		
2651983.18	710835.58	15-11-2024	47:00.0	4.93	-43.11	2		
2651982.49	710835.31	15-11-2024	47:01.1	4.76	-42.97	2		
2651981.84	710835.04	15-11-2024	47:02.0	4.58	-42.75	2		
2651981.23	710834.75	15-11-2024	47:03.0	4.4	-42.52	2		
2651980.65	710834.45	15-11-2024	47:04.0	4.31	-42.4	2		
2651980.13	710834.12	15-11-2024	47:05.0	4.22	-42.32	2		
2651979.66	710833.77	15-11-2024	47:06.1	4.14	-42.14	2		
2651979.25	710833.42	15-11-2024	47:07.0	4.05	-42.09	2		
2651978.91	710833.04	15-11-2024	47:08.0	3.97	-42.07	2		
2651978.96	710824.52	15-11-2024	47:21.1	3.57	-41.18	3		
2651979.38	710823.78	15-11-2024	47:22.0	3.61	-41.21	3		
2651979.81	710823.03	15-11-2024	47:23.0	3.66	-41.15	3		
2651980.25	710822.27	15-11-2024	47:24.0	3.76	-41.21	3		
2651980.73	710821.54	15-11-2024	47:25.0	3.88	-41.23	3		
2651981.23	710820.85	15-11-2024	47:26.2	3.98	-41.29	3		
2651981.81	710820.27	15-11-2024	47:27.0	4.11	-41.5	3		
2651982.4	710819.77	15-11-2024	47:28.0	4.29	-41.62	3		
2651983.03	710819.34	15-11-2024	47:29.0	4.47	-41.78	3		
2651983.68	710818.91	15-11-2024	47:30.0	4.7	-41.93	3		
2651984.4	710818.56	15-11-2024	47:31.1	4.9	-42.35	3		
2651985.08	710818.18	15-11-2024	47:32.0	5.11	-42.53	3		
2651985.77	710817.88	15-11-2024	47:33.0	5.31	-42.72	3		
2651986.46	710817.59	15-11-2024	47:34.0	5.57	-42.9	3		
2651987.18	710817.36	15-11-2024	47:35.0	5.83	-43.17	3		
2651987.92	710817.17	15-11-2024	47:36.1	6.21	-43.55	3		
2651988.71	710817.03	15-11-2024	47:37.0	6.7	-44.03	3		
2651989.61	710816.96	15-11-2024	47:38.0	7.12	-44.44	3		
2651990.62	710816.97	15-11-2024	47:39.0	7.58	-44.91	3		
2651991.75	710817.07	15-11-2024	47:40.0	8.03	-45.37	3		
2651993.01	710817.25	15-11-2024	47:41.1	8.46	-45.76	3		
2651994.41	710817.49	15-11-2024	47:42.0	8.89	-46.13	3		
2651995.92	710817.79	15-11-2024	47:43.0	9.31	-46.55	3		
2651997.55	710818.14	15-11-2024	47:44.0	9.72	-46.97	3		
2651999.25	710818.5	15-11-2024	47:45.0	10.07	-47.27	3		
2652001.01	710818.84	15-11-2024	47:46.1	10.37	-47.54	3		
2652002.81	710819.12	15-11-2024	47:47.0	10.53	-47.56	3		
2652004.68	710819.4	15-11-2024	47:48.0	10.56	-47.55	3		
2652006.64	710819.6	15-11-2024	47:49.0	10.59	-47.57	3		
2652008.7	710819.76	15-11-2024	47:50.0	10.6	-47.6	3		
2652010.84	710819.79	15-11-2024	47:51.2	10.59	-47.5	3		
2652013.06	710819.8	15-11-2024	47:52.0	10.67	-47.54	3		
2652015.34	710819.75	15-11-2024	47:53.0	10.76	-47.61	3		
