N,E,D,T,DBS,UK,Chainage,WL,RL
2652269.67,711519.41,14-11-2024,0.000752314814814815,10.86,-58.86,49,7.103,-3.757
2652268.08,711518.93,14-11-2024,0.000763888888888889,10.78,-58.81,49,7.103,-3.677
2652266.37,711518.48,14-11-2024,0.00077662037037037,10.76,-58.77,49,7.103,-3.657
2652264.53,711518.03,14-11-2024,0.000787037037037037,10.76,-58.9,49,7.103,-3.657
2652262.49,711517.71,14-11-2024,0.000798611111111111,10.75,-58.86,49,7.103,-3.647
2652260.31,711517.39,14-11-2024,0.000810185185185185,10.75,-58.86,49,7.103,-3.647
2652258.06,711517.03,14-11-2024,0.000821759259259259,10.75,-58.88,49,7.103,-3.647
2652255.65,711516.77,14-11-2024,0.000834490740740741,10.76,-58.92,49,7.103,-3.657
2652253.17,711516.56,14-11-2024,0.000844907407407407,10.84,-58.97,49,7.103,-3.737
2652250.63,711516.38,14-11-2024,0.000856481481481482,10.88,-59.03,49,7.103,-3.777
2652248.05,711516.24,14-11-2024,0.000868055555555556,10.88,-59.06,49,7.103,-3.777
2652245.42,711516.14,14-11-2024,0.00087962962962963,10.92,-59.09,49,7.103,-3.817
2652242.73,711516.1,14-11-2024,0.000892361111111111,11.03,-59.11,49,7.103,-3.927
2652240.09,711516.01,14-11-2024,0.000902777777777778,11.13,-59.2,49,7.103,-4.027
2652234.87,711515.68,14-11-2024,0.000927083333333333,11.22,-59.33,49,7.103,-4.117
2652232.21,711515.45,14-11-2024,0.0009375,11.31,-59.38,49,7.103,-4.207
2652229.57,711515.21,14-11-2024,0.000950231481481481,11.43,-59.48,49,7.103,-4.327
2652226.97,711514.96,14-11-2024,0.000960648148148148,11.52,-59.56,49,7.103,-4.417
2652224.38,711514.69,14-11-2024,0.000972222222222222,11.53,-59.61,49,7.103,-4.427
2652219.31,711514.1,14-11-2024,0.00099537037037037,11.48,-59.53,49,7.103,-4.377
2652221.8,711514.46,14-11-2024,0.000983796296296296,11.48,-59.53,49,7.103,-4.377
2652216.82,711513.71,14-11-2024,0.00100925925925926,11.57,-59.64,49,7.103,-4.467
2652214.32,711513.25,14-11-2024,0.00101736111111111,11.65,-59.75,49,7.103,-4.547
2652211.77,711512.85,14-11-2024,0.00103009259259259,11.65,-59.7,49,7.103,-4.547
2652209.21,711512.41,14-11-2024,0.00104166666666667,11.68,-59.77,49,7.103,-4.577
2652206.62,711511.98,14-11-2024,0.00105324074074074,11.61,-59.69,49,7.103,-4.507
2652201.36,711511.2,14-11-2024,0.00107638888888889,11.54,-59.56,49,7.103,-4.437
2652204,711511.56,14-11-2024,0.00106597222222222,11.46,-59.48,49,7.103,-4.357
2652198.73,711510.83,14-11-2024,0.00108796296296296,11.48,-59.5,49,7.103,-4.377
2652196.15,711510.43,14-11-2024,0.00109837962962963,11.55,-59.61,49,7.103,-4.447
2652193.56,711510.11,14-11-2024,0.00111111111111111,11.64,-59.69,49,7.103,-4.537
2652190.98,711509.8,14-11-2024,0.00112384259259259,11.7,-59.72,49,7.103,-4.597
2652188.38,711509.52,14-11-2024,0.00113425925925926,11.69,-59.68,49,7.103,-4.587
2652183.26,711508.89,14-11-2024,0.00115740740740741,11.68,-59.74,49,7.103,-4.577
2652185.83,711509.2,14-11-2024,0.00114583333333333,11.7,-59.76,49,7.103,-4.597
2652180.67,711508.64,14-11-2024,0.00116898148148148,11.75,-59.82,49,7.103,-4.647
2652178.08,711508.35,14-11-2024,0.00118171296296296,11.9,-59.99,49,7.103,-4.797
2652175.48,711508.09,14-11-2024,0.00119212962962963,12.04,-60.15,49,7.103,-4.937
2652172.84,711507.83,14-11-2024,0.0012037037037037,12.16,-60.32,49,7.103,-5.057
2652170.15,711507.65,14-11-2024,0.00121527777777778,12.25,-60.38,49,7.103,-5.147
2652164.77,711507.32,14-11-2024,0.00124074074074074,12.32,-60.47,49,7.103,-5.217
2652167.46,711507.49,14-11-2024,0.00122685185185185,12.44,-60.59,49,7.103,-5.337
2652162.07,711507.16,14-11-2024,0.00125,12.53,-60.71,49,7.103,-5.427
2652159.38,711507.02,14-11-2024,0.00126157407407407,12.61,-60.8,49,7.103,-5.507
2652156.73,711506.88,14-11-2024,0.00127314814814815,12.68,-60.9,49,7.103,-5.577
2652154.14,711506.7,14-11-2024,0.00128472222222222,12.74,-60.99,49,7.103,-5.637
2652151.62,711506.49,14-11-2024,0.0012974537037037,12.76,-61,49,7.103,-5.657
2652146.72,711505.84,14-11-2024,0.00131828703703704,12.77,-61.02,49,7.103,-5.667
2652149.14,711506.2,14-11-2024,0.00130787037037037,12.79,-61.04,49,7.103,-5.687
2652144.36,711505.41,14-11-2024,0.00133101851851852,12.85,-61.1,49,7.103,-5.747
2652142.01,711504.87,14-11-2024,0.00134259259259259,12.85,-61.08,49,7.103,-5.747
2652139.72,711504.26,14-11-2024,0.00135532407407407,12.83,-61.11,49,7.103,-5.727
2652137.41,711503.62,14-11-2024,0.00136574074074074,12.77,-61.08,49,7.103,-5.667
2652135.07,711502.97,14-11-2024,0.00137731481481481,12.82,-61.14,49,7.103,-5.717
2652132.7,711502.35,14-11-2024,0.00138888888888889,12.84,-61.17,49,7.103,-5.737
2652130.27,711501.77,14-11-2024,0.00140046296296296,12.84,-61.14,49,7.103,-5.737
2652127.8,711501.17,14-11-2024,0.00141319444444444,12.88,-61.26,49,7.103,-5.777
2652125.33,711500.56,14-11-2024,0.00142361111111111,12.93,-61.33,49,7.103,-5.827
2652122.82,711499.98,14-11-2024,0.00143518518518519,12.95,-61.33,49,7.103,-5.847
2652120.26,711499.46,14-11-2024,0.00144675925925926,12.98,-61.37,49,7.103,-5.877
2652117.7,711498.93,14-11-2024,0.00145833333333333,12.96,-61.38,49,7.103,-5.857
2652112.51,711497.91,14-11-2024,0.00148148148148148,12.92,-61.4,49,7.103,-5.817
2652115.12,711498.42,14-11-2024,0.00147222222222222,12.94,-61.42,49,7.103,-5.837
2652109.86,711497.46,14-11-2024,0.00149305555555556,12.94,-61.43,49,7.103,-5.837
2652107.2,711497.03,14-11-2024,0.00150462962962963,12.88,-61.41,49,7.103,-5.777
2652104.55,711496.6,14-11-2024,0.0015162037037037,12.92,-61.44,49,7.103,-5.817
2652101.84,711496.22,14-11-2024,0.00152893518518519,12.93,-61.46,49,7.103,-5.827
2652099.17,711495.8,14-11-2024,0.00153819444444444,12.89,-61.46,49,7.103,-5.787
2652096.48,711495.41,14-11-2024,0.00155092592592593,12.86,-61.41,49,7.103,-5.757
2652093.79,711494.98,14-11-2024,0.00156134259259259,12.84,-61.44,49,7.103,-5.737
2652091.05,711494.59,14-11-2024,0.00157407407407407,12.81,-61.4,49,7.103,-5.707
2652088.31,711494.2,14-11-2024,0.00158680555555556,12.85,-61.45,49,7.103,-5.747
2652085.58,711493.79,14-11-2024,0.00159722222222222,12.91,-61.53,49,7.103,-5.807
2652082.83,711493.4,14-11-2024,0.0016087962962963,12.93,-61.53,49,7.103,-5.827
2652077.31,711492.57,14-11-2024,0.00163194444444444,12.95,-61.56,49,7.103,-5.847
2652080.06,711492.99,14-11-2024,0.00162037037037037,12.98,-61.59,49,7.103,-5.877
2652074.54,711492.14,14-11-2024,0.00164467592592593,12.93,-61.55,49,7.103,-5.827
2652071.7,711491.72,14-11-2024,0.00165509259259259,12.94,-61.54,49,7.103,-5.837
2652068.85,711491.25,14-11-2024,0.00166666666666667,12.95,-61.59,49,7.103,-5.847
2652065.99,711490.75,14-11-2024,0.00167824074074074,12.93,-61.54,49,7.103,-5.827
2652063.09,711490.24,14-11-2024,0.00168981481481481,12.95,-61.58,49,7.103,-5.847
2652057.15,711489.27,14-11-2024,0.00171296296296296,12.97,-61.61,49,7.103,-5.867
2652054.16,711488.79,14-11-2024,0.00172453703703704,12.92,-61.49,49,7.103,-5.817
2652051.19,711488.29,14-11-2024,0.00173611111111111,12.88,-61.48,49,7.103,-5.777
2652048.19,711487.8,14-11-2024,0.00174768518518519,12.87,-61.43,49,7.103,-5.767
2652042.18,711486.76,14-11-2024,0.00177083333333333,12.86,-61.37,49,7.103,-5.757
2652045.19,711487.3,14-11-2024,0.00176041666666667,12.85,-61.36,49,7.103,-5.747
2652039.2,711486.21,14-11-2024,0.00178240740740741,12.85,-61.33,49,7.103,-5.747
2652036.23,711485.62,14-11-2024,0.00179398148148148,12.84,-61.34,49,7.103,-5.737
2652033.24,711485.09,14-11-2024,0.00180555555555556,12.81,-61.3,49,7.103,-5.707
2652030.27,711484.51,14-11-2024,0.00181944444444444,12.79,-61.29,49,7.103,-5.687
2652027.25,711483.96,14-11-2024,0.0018287037037037,12.76,-61.29,49,7.103,-5.657
2652024.19,711483.43,14-11-2024,0.00184027777777778,12.73,-61.24,49,7.103,-5.627
2652021.13,711482.92,14-11-2024,0.00185185185185185,12.72,-61.22,49,7.103,-5.617
2652018.06,711482.39,14-11-2024,0.00186342592592593,12.72,-61.18,49,7.103,-5.617
2652015.04,711481.82,14-11-2024,0.00187731481481481,12.71,-61.18,49,7.103,-5.607
2652012.02,711481.31,14-11-2024,0.00188657407407407,12.7,-61.12,49,7.103,-5.597
2652005.98,711480.23,14-11-2024,0.00190972222222222,12.69,-61.08,49,7.103,-5.587
2652008.98,711480.77,14-11-2024,0.00189814814814815,12.68,-61.07,49,7.103,-5.577
2652002.98,711479.67,14-11-2024,0.0019212962962963,12.67,-61.11,49,7.103,-5.567
2652000.01,711479.08,14-11-2024,0.00193402777777778,12.67,-61.13,49,7.103,-5.567
2651997.02,711478.5,14-11-2024,0.00194444444444444,12.67,-61.14,49,7.103,-5.567
2651993.98,711477.94,14-11-2024,0.00195601851851852,12.67,-61.14,49,7.103,-5.567
2651990.93,711477.4,14-11-2024,0.00196759259259259,12.65,-61.11,49,7.103,-5.547
2651987.86,711476.88,14-11-2024,0.00197800925925926,12.64,-61.1,49,7.103,-5.537
2651984.75,711476.43,14-11-2024,0.00199189814814815,12.6,-61.09,49,7.103,-5.497
2651981.64,711475.94,14-11-2024,0.00200231481481481,12.56,-61.11,49,7.103,-5.457
2651978.53,711475.46,14-11-2024,0.00201388888888889,12.53,-61.08,49,7.103,-5.427
2651975.42,711474.95,14-11-2024,0.00202546296296296,12.49,-61.04,49,7.103,-5.387
2651972.35,711474.49,14-11-2024,0.00203703703703704,12.45,-60.99,49,7.103,-5.347
2651966.2,711473.54,14-11-2024,0.00206018518518519,12.4,-60.98,49,7.103,-5.297
2651963.13,711473,14-11-2024,0.00207175925925926,12.36,-60.99,49,7.103,-5.257
2651960.02,711472.49,14-11-2024,0.00208333333333333,12.31,-60.98,49,7.103,-5.207
2651956.91,711471.96,14-11-2024,0.00209490740740741,12.26,-60.96,49,7.103,-5.157
2651950.58,711471.01,14-11-2024,0.00211805555555556,12.2,-60.91,49,7.103,-5.097
2651953.77,711471.47,14-11-2024,0.00210763888888889,12.14,-60.85,49,7.103,-5.037
2651947.38,711470.6,14-11-2024,0.00212962962962963,12.07,-60.75,49,7.103,-4.967
2651944.15,711470.23,14-11-2024,0.0021412037037037,12,-60.73,49,7.103,-4.897
2651940.91,711469.9,14-11-2024,0.00215277777777778,11.91,-60.62,49,7.103,-4.807
2651934.46,711469.35,14-11-2024,0.00217592592592593,11.82,-60.5,49,7.103,-4.717
2651937.68,711469.61,14-11-2024,0.00216550925925926,11.74,-60.42,49,7.103,-4.637
2651931.23,711469.1,14-11-2024,0.0021875,11.65,-60.33,49,7.103,-4.547
2651927.94,711468.96,14-11-2024,0.00219907407407407,11.57,-60.25,49,7.103,-4.467
2651924.66,711468.83,14-11-2024,0.00221064814814815,11.5,-60.17,49,7.103,-4.397
2651918.14,711468.54,14-11-2024,0.0022337962962963,11.46,-60.14,49,7.103,-4.357
2651921.41,711468.65,14-11-2024,0.00222337962962963,11.43,-60.11,49,7.103,-4.327
2651914.85,711468.4,14-11-2024,0.00224537037037037,11.44,-60.12,49,7.103,-4.337
2651911.54,711468.35,14-11-2024,0.00225694444444444,11.48,-60.14,49,7.103,-4.377
2651908.26,711468.25,14-11-2024,0.00226851851851852,11.56,-60.22,49,7.103,-4.457
2651901.69,711468,14-11-2024,0.00229166666666667,11.66,-60.34,49,7.103,-4.557
2651904.98,711468.13,14-11-2024,0.00228125,11.78,-60.46,49,7.103,-4.677
2651898.41,711467.87,14-11-2024,0.00230324074074074,11.9,-60.61,49,7.103,-4.797
2651895.22,711467.66,14-11-2024,0.00231481481481481,12.03,-60.78,49,7.103,-4.927
2651892.06,711467.41,14-11-2024,0.00232638888888889,12.17,-60.89,49,7.103,-5.067
2651888.99,711467.11,14-11-2024,0.00233912037037037,12.3,-61.04,49,7.103,-5.197
2651886.07,711466.82,14-11-2024,0.00234953703703704,12.42,-61.15,49,7.103,-5.317
2651883.26,711466.53,14-11-2024,0.00236111111111111,12.53,-61.27,49,7.103,-5.427
2651880.6,711466.28,14-11-2024,0.00237268518518519,12.62,-61.3,49,7.103,-5.517
2651878.05,711465.99,14-11-2024,0.00238310185185185,12.67,-61.37,49,7.103,-5.567
2651875.61,711465.66,14-11-2024,0.00239814814814815,12.67,-61.36,49,7.103,-5.567
2651873.27,711465.38,14-11-2024,0.00240740740740741,12.62,-61.32,49,7.103,-5.517
2651871.05,711465.07,14-11-2024,0.00241898148148148,12.53,-61.26,49,7.103,-5.427
2651868.91,711464.79,14-11-2024,0.00243055555555556,12.41,-61.15,49,7.103,-5.307
2651866.84,711464.51,14-11-2024,0.00244212962962963,12.25,-60.98,49,7.103,-5.147
2651864.84,711464.26,14-11-2024,0.00245486111111111,12.05,-60.8,49,7.103,-4.947
2651862.91,711464.04,14-11-2024,0.00246527777777778,11.83,-60.54,49,7.103,-4.727
2651861.03,711463.78,14-11-2024,0.00247685185185185,11.53,-60.29,49,7.103,-4.427
2651859.2,711463.58,14-11-2024,0.00248842592592593,11.24,-59.98,49,7.103,-4.137
2651857.43,711463.35,14-11-2024,0.0025,10.92,-59.69,49,7.103,-3.817
2651855.65,711463.14,14-11-2024,0.00251273148148148,10.47,-59.2,49,7.103,-3.367
2651853.93,711462.88,14-11-2024,0.00252314814814815,9.98,-58.7,49,7.103,-2.877
2651850.56,711462.45,14-11-2024,0.0025462962962963,9.5,-58.23,49,7.103,-2.397
2651852.23,711462.66,14-11-2024,0.00253472222222222,9.04,-57.77,49,7.103,-1.937
2651848.93,711462.23,14-11-2024,0.00255787037037037,8.58,-57.32,49,7.103,-1.477
2651847.33,711461.99,14-11-2024,0.00257060185185185,8.16,-56.9,49,7.103,-1.057
2651845.76,711461.73,14-11-2024,0.00258101851851852,7.77,-56.5,49,7.103,-0.667
2651844.23,711461.47,14-11-2024,0.00259259259259259,7.4,-56.09,49,7.103,-0.297000000000001
2651842.69,711461.23,14-11-2024,0.00260416666666667,7.1,-55.76,49,7.103,0.00300000000000011
2651841.2,711460.97,14-11-2024,0.00261574074074074,6.79,-55.48,49,7.103,0.313
2651839.74,711460.73,14-11-2024,0.00262847222222222,6.54,-55.21,49,7.103,0.563
2651838.3,711460.46,14-11-2024,0.00263888888888889,6.41,-55.1,49,7.103,0.693
2651836.92,711460.19,14-11-2024,0.00265046296296296,6.37,-55.06,49,7.103,0.733
2651835.61,711459.99,14-11-2024,0.00266203703703704,6.34,-55,49,7.103,0.763
2651834.4,711459.78,14-11-2024,0.00267361111111111,6.36,-55.04,49,7.103,0.742999999999999
2651833.26,711459.6,14-11-2024,0.00268634259259259,6.42,-55.08,49,7.103,0.683
2651832.18,711459.43,14-11-2024,0.00269675925925926,6.49,-55.09,49,7.103,0.613
2651831.13,711459.3,14-11-2024,0.00270833333333333,6.6,-55.12,49,7.103,0.503
2651830.18,711459.13,14-11-2024,0.00271990740740741,6.72,-55.26,49,7.103,0.383
2651829.24,711458.97,14-11-2024,0.00273148148148148,6.83,-55.34,49,7.103,0.273
2651828.34,711458.8,14-11-2024,0.00274537037037037,6.94,-55.44,49,7.103,0.162999999999999
2651827.45,711458.67,14-11-2024,0.00275462962962963,7.05,-55.5,49,7.103,0.0529999999999999
2651826.65,711458.51,14-11-2024,0.0027662037037037,7.14,-55.57,49,7.103,-0.0369999999999999
2651825.89,711458.3,14-11-2024,0.00277777777777778,7.19,-55.62,49,7.103,-0.0870000000000006
2651825.15,711458.11,14-11-2024,0.00278935185185185,7.22,-55.61,49,7.103,-0.117
2651824.44,711457.95,14-11-2024,0.00280208333333333,7.24,-55.61,49,7.103,-0.137
2651823.76,711457.74,14-11-2024,0.0028125,7.25,-55.57,49,7.103,-0.147
2651823.16,711457.47,14-11-2024,0.00282407407407407,7.23,-55.55,49,7.103,-0.127000000000001
2651822.54,711457.17,14-11-2024,0.00283449074074074,7.15,-55.42,49,7.103,-0.0470000000000006
2651821.98,711456.79,14-11-2024,0.00284722222222222,7.05,-55.33,49,7.103,0.0529999999999999
2651821.46,711456.38,14-11-2024,0.0028599537037037,7.01,-55.29,49,7.103,0.093
2651821,711455.89,14-11-2024,0.00287037037037037,6.96,-55.27,49,7.103,0.143
2651820.56,711455.42,14-11-2024,0.00288194444444444,6.9,-55.17,49,7.103,0.202999999999999
2651820.22,711454.94,14-11-2024,0.00289351851851852,6.83,-55.09,49,7.103,0.273
2651819.94,711454.43,14-11-2024,0.00290509259259259,6.8,-55.01,49,7.103,0.303
2651822.48,711442.42,14-11-2024,0.00311342592592593,6.65,-55.11,50,7.103,0.452999999999999
2651823.02,711442.14,14-11-2024,0.003125,6.7,-55.17,50,7.103,0.403
2651823.75,711441.87,14-11-2024,0.00313657407407407,6.64,-55.06,50,7.103,0.463
2651824.63,711441.57,14-11-2024,0.00314930555555556,6.56,-54.92,50,7.103,0.543
2651825.64,711441.3,14-11-2024,0.00315972222222222,6.48,-54.87,50,7.103,0.622999999999999
2651826.76,711441.05,14-11-2024,0.0031712962962963,6.41,-54.83,50,7.103,0.693
2651828.02,711440.84,14-11-2024,0.00318287037037037,6.35,-54.76,50,7.103,0.753
2651829.43,711440.74,14-11-2024,0.00319444444444444,6.28,-54.79,50,7.103,0.823
2651830.99,711440.68,14-11-2024,0.00320717592592593,6.2,-54.69,50,7.103,0.903
2651832.64,711440.77,14-11-2024,0.00321759259259259,6.12,-54.59,50,7.103,0.983
2651834.5,711440.87,14-11-2024,0.00322916666666667,6.05,-54.49,50,7.103,1.053
2651836.49,711441.07,14-11-2024,0.00324074074074074,6.01,-54.48,50,7.103,1.093
2651838.57,711441.31,14-11-2024,0.00325231481481481,6.01,-54.41,50,7.103,1.093
2651840.76,711441.6,14-11-2024,0.0032662037037037,6.25,-54.69,50,7.103,0.853
2651843.06,711441.88,14-11-2024,0.00327546296296296,6.53,-55,50,7.103,0.573
2651845.44,711442.16,14-11-2024,0.00328703703703704,6.87,-55.36,50,7.103,0.233
2651847.83,711442.35,14-11-2024,0.00329861111111111,7.26,-55.75,50,7.103,-0.157
2651850.25,711442.56,14-11-2024,0.00331018518518519,7.72,-56.26,50,7.103,-0.617
2651855.09,711442.83,14-11-2024,0.00333333333333333,8.31,-56.81,50,7.103,-1.207
2651852.64,711442.69,14-11-2024,0.00332407407407407,8.93,-57.43,50,7.103,-1.827
2651857.51,711442.95,14-11-2024,0.00334606481481482,9.53,-57.92,50,7.103,-2.427
2651860,711443.1,14-11-2024,0.00335648148148148,10.12,-58.56,50,7.103,-3.017
2651862.54,711443.22,14-11-2024,0.00336805555555556,10.68,-59.16,50,7.103,-3.577
2651865.09,711443.36,14-11-2024,0.00338078703703704,11.23,-59.7,50,7.103,-4.127
2651867.66,711443.55,14-11-2024,0.0033912037037037,11.55,-60.04,50,7.103,-4.447
2651870.25,711443.77,14-11-2024,0.00340277777777778,11.87,-60.38,50,7.103,-4.767
2651872.85,711444,14-11-2024,0.00341319444444444,12.12,-60.68,50,7.103,-5.017
2651875.45,711444.34,14-11-2024,0.00342592592592593,12.34,-60.92,50,7.103,-5.237
2651878.06,711444.74,14-11-2024,0.00343865740740741,12.48,-60.98,50,7.103,-5.377
2651880.71,711445.19,14-11-2024,0.00344907407407407,12.5,-61.04,50,7.103,-5.397
2651883.41,711445.61,14-11-2024,0.00346064814814815,12.48,-61.02,50,7.103,-5.377
2651886.09,711446.04,14-11-2024,0.00347222222222222,12.45,-60.99,50,7.103,-5.347
2651888.77,711446.46,14-11-2024,0.0034837962962963,12.4,-60.93,50,7.103,-5.297
2651894.11,711447.24,14-11-2024,0.00350694444444444,12.29,-60.83,50,7.103,-5.187
2651896.8,711447.59,14-11-2024,0.00351851851851852,12.18,-60.71,50,7.103,-5.077
2651899.51,711447.88,14-11-2024,0.00353009259259259,12.06,-60.57,50,7.103,-4.957
2651902.2,711448.16,14-11-2024,0.00354166666666667,11.93,-60.48,50,7.103,-4.827
2651904.84,711448.38,14-11-2024,0.00355439814814815,11.8,-60.3,50,7.103,-4.697
2651910.06,711448.8,14-11-2024,0.00357638888888889,11.67,-60.16,50,7.103,-4.567
2651907.47,711448.6,14-11-2024,0.00356481481481481,11.55,-60.04,50,7.103,-4.447
2651912.65,711449,14-11-2024,0.00358796296296296,11.44,-59.97,50,7.103,-4.337
2651915.23,711449.15,14-11-2024,0.00359953703703704,11.34,-59.88,50,7.103,-4.237
2651917.77,711449.36,14-11-2024,0.00361226851851852,11.28,-59.81,50,7.103,-4.177
2651920.31,711449.58,14-11-2024,0.00362268518518519,11.24,-59.71,50,7.103,-4.137
2651922.82,711449.82,14-11-2024,0.00363310185185185,11.26,-59.69,50,7.103,-4.157
2651927.93,711450.36,14-11-2024,0.00365740740740741,11.29,-59.69,50,7.103,-4.187
2651925.39,711450.08,14-11-2024,0.00364583333333333,11.36,-59.76,50,7.103,-4.257
2651930.49,711450.67,14-11-2024,0.00367013888888889,11.44,-59.92,50,7.103,-4.337
2651933.04,711451.01,14-11-2024,0.00368055555555556,11.53,-60.01,50,7.103,-4.427
2651935.65,711451.37,14-11-2024,0.00369212962962963,11.62,-60.14,50,7.103,-4.517
2651938.25,711451.73,14-11-2024,0.0037037037037037,11.71,-60.22,50,7.103,-4.607
2651940.85,711452.13,14-11-2024,0.00371527777777778,11.8,-60.38,50,7.103,-4.697
2651946.04,711452.94,14-11-2024,0.00373842592592593,11.88,-60.52,50,7.103,-4.777
2651943.44,711452.52,14-11-2024,0.00372916666666667,11.96,-60.6,50,7.103,-4.857
2651948.63,711453.39,14-11-2024,0.00375,12.03,-60.67,50,7.103,-4.927
2651951.18,711453.84,14-11-2024,0.00376157407407407,12.09,-60.72,50,7.103,-4.987
2651953.75,711454.29,14-11-2024,0.00377314814814815,12.15,-60.79,50,7.103,-5.047
2651956.33,711454.68,14-11-2024,0.00378703703703704,12.22,-60.88,50,7.103,-5.117
2651958.86,711455.16,14-11-2024,0.0037962962962963,12.27,-60.94,50,7.103,-5.167
2651963.88,711456.11,14-11-2024,0.00381944444444444,12.33,-60.96,50,7.103,-5.227
2651961.39,711455.62,14-11-2024,0.00380787037037037,12.39,-61.02,50,7.103,-5.287
2651966.42,711456.59,14-11-2024,0.00383101851851852,12.45,-61.08,50,7.103,-5.347
2651968.94,711457.14,14-11-2024,0.00384490740740741,12.49,-61.06,50,7.103,-5.387
2651971.45,711457.65,14-11-2024,0.00385416666666667,12.54,-61.11,50,7.103,-5.437
2651973.94,711458.17,14-11-2024,0.00386574074074074,12.58,-61.15,50,7.103,-5.477
2651976.46,711458.64,14-11-2024,0.00387731481481481,12.62,-61.19,50,7.103,-5.517
2651978.98,711459.12,14-11-2024,0.00388888888888889,12.67,-61.25,50,7.103,-5.567
2651984.02,711459.96,14-11-2024,0.00391203703703704,12.72,-61.32,50,7.103,-5.617
2651986.55,711460.38,14-11-2024,0.00392361111111111,12.75,-61.35,50,7.103,-5.647
2651989.07,711460.78,14-11-2024,0.00393518518518518,12.78,-61.36,50,7.103,-5.677
2651991.55,711461.25,14-11-2024,0.00394675925925926,12.81,-61.41,50,7.103,-5.707
2651994.05,711461.66,14-11-2024,0.00396064814814815,12.83,-61.36,50,7.103,-5.727
2651999.04,711462.54,14-11-2024,0.00398148148148148,12.81,-61.36,50,7.103,-5.707
2651996.56,711462.1,14-11-2024,0.00396990740740741,12.83,-61.38,50,7.103,-5.727
2652001.5,711463.01,14-11-2024,0.00399305555555556,12.84,-61.39,50,7.103,-5.737
2652003.95,711463.43,14-11-2024,0.00400462962962963,12.85,-61.41,50,7.103,-5.747
2652006.4,711463.81,14-11-2024,0.00401736111111111,12.84,-61.44,50,7.103,-5.737
2652008.82,711464.19,14-11-2024,0.00402777777777778,12.82,-61.44,50,7.103,-5.717
2652011.19,711464.52,14-11-2024,0.00403935185185185,12.79,-61.34,50,7.103,-5.687
2652015.93,711464.92,14-11-2024,0.0040625,12.76,-61.31,50,7.103,-5.657
2652013.57,711464.77,14-11-2024,0.00405092592592593,12.75,-61.3,50,7.103,-5.647
